4207,Fatima Davies,Female,25,Nelspruit,South Africa,-25.504323,30.989060,New Customer,2024-04-16
4208,Isabella Hughes,Female,46,Cairns,Australia,-16.897557,145.732030,Loyal,2022-03-21
4209,Ava Mokoena,Female,20,Canberra,Australia,-35.238585,149.175507,Champion,2022-04-04
4210,Ella Jones,Female,29,Quebec City,Canada,46.861627,-71.232495,Dormant,2021-02-24
4211,Jennifer Reddy,Female,60,Houston,USA,29.809474,-95.364042,Occasional,2024-11-21
4212,Nandi Green,Female,41,Los Angeles,USA,34.094661,-118.214468,Champion,2021-06-27
4213,Amelia Vilakazi,Female,62,Winnipeg,Canada,49.866850,-97.126717,Occasional,2021-10-05
4214,Lauren Masondo,Female,45,Canberra,Australia,-35.263242,149.170152,Dormant,2024-08-04
4215,Mia Price,Female,31,Pietermaritzburg,South Africa,-29.620364,30.410220,Champion,2024-12-20
4216,Sophia Baker,Female,24,Leicester,UK,52.623985,-1.129743,New Customer,2021-12-27
4217,Lungelo Wilson,Male,29,Bloemfontein,South Africa,-29.055909,26.115301,Occasional,2023-12-25
4218,Harry Green,Male,57,Newcastle,UK,54.932287,-1.657512,Loyal,2024-06-02
4219,Emily Campbell,Female,53,Toronto,Canada,43.646833,-79.339609,Loyal,2023-11-12
4220,Kayla Price,Female,51,Seattle,USA,47.631192,-122.344896,Loyal,2021-03-23
4221,Bongiwe Campbell,Female,54,Hamilton,Canada,43.207021,-79.847598,At Risk,2023-02-21
4222,Connor Martinez,Male,23,Atlanta,USA,33.795341,-84.345873,High Value,2021-06-06
4223,Kayla Walker,Female,35,Belfast,UK,54.603450,-5.888078,At Risk,2024-03-28
4224,Aria Vilakazi,Female,29,Brisbane,Australia,-27.426204,153.014951,Loyal,2021-01-07
4225,Alexis Mnguni,Female,59,Chicago,USA,41.917146,-87.640172,Loyal,2024-02-09
4226,Amanda Thomas,Female,50,Coventry,UK,52.449195,-1.551215,Loyal,2021-02-06
4227,Kabelo Ngcobo,Male,63,Edinburgh,UK,55.938699,-3.233236,At Risk,2024-08-12
4228,Caleb Anderson,Male,30,Melbourne,Australia,-37.844123,144.995520,High Value,2024-02-28
4229,Hazel Brown,Female,44,Glasgow,UK,55.886291,-4.233608,Dormant,2022-01-15
4230,Ethan Roberts,Male,28,Newcastle,UK,54.993921,-1.569589,Loyal,2022-11-14
4231,Owen Harris,Male,45,Adelaide,Australia,-34.926020,138.629689,High Value,2023-03-24
4232,Samantha Stewart,Female,55,Cairns,Australia,-16.961738,145.802469,Loyal,2022-06-12
4233,Nkosi Smith,Male,48,Houston,USA,29.754585,-95.411086,Champion,2022-07-27
4234,Jack Mthembu,Male,63,Rustenburg,South Africa,-25.668358,27.210811,Champion,2023-03-19
4235,Hunter Reddy,Male,20,Phoenix,USA,33.489520,-112.111169,At Risk,2022-05-27
4236,Ella Singh,Female,23,Montreal,Canada,45.537610,-73.599778,Loyal,2023-02-03
4237,Nobuhle Majola,Female,54,Glasgow,UK,55.867493,-4.299405,High Value,2024-12-26
4238,Charlotte Evans,Female,21,Seattle,USA,47.649040,-122.345238,High Value,2021-06-10
4239,Ayanda Wilson,Female,22,Birmingham,UK,52.441912,-1.909487,Loyal,2023-03-18
4240,Tebogo Fraser,Male,54,Bloemfontein,South Africa,-29.043633,26.147203,Occasional,2023-04-15
4241,Nozipho Turner,Female,44,Cardiff,UK,51.510582,-3.133141,Dormant,2023-03-02
4242,Luna Buthelezi,Female,43,Leeds,UK,53.765890,-1.565126,Loyal,2022-10-05
4243,Musa Ndlovu,Male,42,Dallas,USA,32.747118,-96.754306,Occasional,2023-09-16
4244,Lesedi White,Male,44,Sheffield,UK,53.426618,-1.514409,Loyal,2024-11-21
4245,Logan Wood,Male,51,Cape Town,South Africa,-33.955365,18.468443,Loyal,2022-10-25
4246,Musa MacKenzie,Male,19,Cardiff,UK,51.530547,-3.209635,At Risk,2022-06-25
4247,Vikram Kunene,Male,47,Canberra,Australia,-35.272151,149.149679,At Risk,2022-09-26
4248,Palesa Ngcobo,Female,50,Philadelphia,USA,39.916448,-75.149951,Champion,2021-07-26
4249,Dylan Garcia,Male,35,Port Elizabeth,South Africa,-33.986070,25.581871,High Value,2022-06-10
4250,Mia Roberts,Female,37,Pietermaritzburg,South Africa,-29.567378,30.391971,At Risk,2023-11-21
4251,Mandla Nkosi,Male,53,Johannesburg,South Africa,-26.233307,28.000259,At Risk,2023-01-18
4252,Sophia Ntuli,Female,45,Durban,South Africa,-29.827986,31.000130,New Customer,2021-11-25
4253,Ava Davis,Female,21,San Jose,USA,37.336797,-121.871838,At Risk,2023-04-09
4254,Chloe Price,Female,36,Miami,USA,25.742249,-80.230207,High Value,2023-03-03
4255,Ava Adams,Female,39,Birmingham,UK,52.533769,-1.846763,Loyal,2022-02-19
4256,Sofia Ndlovu,Female,59,Dallas,USA,32.773465,-96.772814,Loyal,2022-02-24
4257,Luna Miller,Female,44,Hamilton,Canada,43.209379,-79.892877,High Value,2021-04-27
4258,Lindiwe Mthembu,Female,58,Montreal,Canada,45.480905,-73.538325,Dormant,2022-07-09
4259,Nkosi Baker,Male,45,Kimberley,South Africa,-28.702424,24.727963,Loyal,2023-10-20
4260,Grace Mkhize,Female,52,Darwin,Australia,-12.425760,130.824124,New Customer,2022-07-14
4261,Abigail Scott,Female,45,Edinburgh,UK,55.954182,-3.162129,Champion,2021-10-11
4262,Liam Carter,Male,39,Hobart,Australia,-42.848225,147.320963,Dormant,2024-11-14
4263,Ntombifuthi Nelson,Female,40,Ottawa,Canada,45.422339,-75.690074,Dormant,2021-04-08
4264,Nokukhanya Martinez,Female,23,Phoenix,USA,33.445403,-112.042865,At Risk,2021-11-06
4265,Olivia Khumalo,Female,48,Polokwane,South Africa,-23.920031,29.517149,Occasional,2024-09-18
4266,Layla Johnson,Female,30,Darwin,Australia,-12.439721,130.854516,At Risk,2021-01-12
4267,Tyler Lewis,Male,53,Nelspruit,South Africa,-25.448675,30.952097,Loyal,2021-03-14
4268,Karabo Smith,Male,58,Seattle,USA,47.575353,-122.340882,At Risk,2023-11-24
4269,Nobuhle Jones,Female,53,Winnipeg,Canada,49.883263,-97.135871,Loyal,2021-04-05
4270,Nora Pillay,Female,26,Coventry,UK,52.445480,-1.511509,Loyal,2022-08-11
4271,Amelia Murphy,Female,46,Belfast,UK,54.621836,-5.950676,New Customer,2023-12-12
4272,Jennifer Jackson,Female,20,Newcastle,UK,54.973498,-1.643060,New Customer,2021-05-16
4273,Samuel Carter,Male,57,Winnipeg,Canada,49.903261,-97.110503,Dormant,2022-03-24
4274,Grace Thompson,Female,58,Miami,USA,25.764915,-80.172869,New Customer,2022-04-26
4275,Olivia MacKenzie,Female,20,San Diego,USA,32.753414,-117.162204,Occasional,2024-02-06
4276,Jacob Khan,Male,21,Durban,South Africa,-29.876624,31.007370,Champion,2023-08-12
4277,Khanyisile Mahlangu,Female,48,Gold Coast,Australia,-28.024173,153.435078,At Risk,2022-03-02
4278,Sibusiso Baker,Male,52,Philadelphia,USA,39.942974,-75.183453,Loyal,2024-03-20
4279,Alexander Phillips,Male,41,East London,South Africa,-33.063658,27.955370,New Customer,2023-06-20
4280,Evelyn Govender,Female,52,Dallas,USA,32.791288,-96.757102,High Value,2022-05-15
4281,Ella Evans,Female,36,Port Elizabeth,South Africa,-34.000219,25.607028,Champion,2024-01-13
4282,Benjamin Carter,Male,43,Halifax,Canada,44.618951,-63.529169,Loyal,2022-01-02
4283,Olivia Wilson,Female,61,Atlanta,USA,33.719697,-84.349889,Occasional,2023-04-28
4284,Sibongile Adams,Female,62,Calgary,Canada,51.020845,-114.044219,New Customer,2024-07-19
4285,Brianna Evans,Female,44,Phoenix,USA,33.407015,-112.048693,Loyal,2022-03-09
4286,Vikram Adams,Male,19,Austin,USA,30.249885,-97.778606,Champion,2024-02-12
4287,Palesa Lewis,Female,61,Miami,USA,25.798772,-80.195015,Champion,2024-05-13
4288,William Vilakazi,Male,51,Seattle,USA,47.652736,-122.316493,High Value,2021-10-14
4289,Themba Clarke,Male,48,New York,USA,40.728077,-74.053897,Loyal,2023-07-03
4290,Bongiwe Fraser,Female,30,San Diego,USA,32.742172,-117.210285,Dormant,2024-07-22
4291,Olivia Naidoo,Female,61,Gold Coast,Australia,-27.997203,153.368590,Champion,2022-11-28
4292,Sibusiso Wilson,Male,49,Chicago,USA,41.870455,-87.648963,High Value,2022-01-19
4293,Mia Smith,Female,57,Newcastle,UK,54.929184,-1.613829,Occasional,2021-01-18
4294,Emma Turner,Female,29,Phoenix,USA,33.432159,-112.074477,At Risk,2024-02-04
4295,Noah Martinez,Male,24,Denver,USA,39.762091,-105.001945,Loyal,2023-04-19
4296,Tyler Vilakazi,Male,29,London,UK,51.527032,-0.084652,Occasional,2021-08-17
4297,Sandile Mitchell,Male,39,Bloemfontein,South Africa,-29.066044,26.197320,New Customer,2023-09-15
4298,Sibongile Dlamini,Female,57,Benoni,South Africa,-26.196214,28.356120,High Value,2023-02-11
4299,Liam Adams,Male,52,Hobart,Australia,-42.847320,147.365122,Champion,2022-02-27
4300,Harry Brown,Male,36,Houston,USA,29.724751,-95.352119,Champion,2024-03-24
4301,Nobuhle Lewis,Female,61,Calgary,Canada,51.014816,-114.033082,At Risk,2024-06-02
4302,Elijah Scott,Male,59,Melbourne,Australia,-37.825868,144.973469,Occasional,2021-04-02
4303,Jennifer Carter,Female,32,Sandton,South Africa,-26.131406,28.045252,At Risk,2021-08-03
4304,Ravi Hlongwane,Male,29,Atlanta,USA,33.798582,-84.359621,Occasional,2021-10-04
4305,Neha Taylor,Female,39,Los Angeles,USA,34.059690,-118.266596,Champion,2023-11-05
4306,Aria Zwane,Female,63,Bristol,UK,51.436736,-2.585284,High Value,2024-07-09
4307,Mason MacDonald,Male,26,Atlanta,USA,33.771288,-84.357956,New Customer,2024-12-04
4308,Chloe Molefe,Female,20,Los Angeles,USA,34.030639,-118.229743,High Value,2021-03-02
4309,Thabo Zulu,Male,28,Sheffield,UK,53.415584,-1.464965,At Risk,2022-12-07
4310,Jayden Thomas,Male,51,Rustenburg,South Africa,-25.652972,27.261792,New Customer,2024-05-11
4311,Tyler Perez,Male,51,Ottawa,Canada,45.471051,-75.733122,High Value,2022-01-15
4312,Abigail Adams,Female,20,Leicester,UK,52.669222,-1.145565,At Risk,2022-01-23
4313,Mia Jones,Female,24,Benoni,South Africa,-26.157351,28.354607,New Customer,2021-11-15
4314,Nomsa Kunene,Female,57,Benoni,South Africa,-26.199559,28.303468,At Risk,2023-05-07
4315,Ava Wilson,Female,25,Miami,USA,25.792605,-80.194338,New Customer,2023-04-20
4316,Jack Campbell,Male,23,Liverpool,UK,53.410815,-3.039638,At Risk,2023-11-08
4317,Lucas Anderson,Male,57,Chicago,USA,41.927641,-87.659427,Occasional,2021-07-11
4318,Harper Evans,Female,31,Sheffield,UK,53.355075,-1.475638,High Value,2023-08-19
4319,George MacKenzie,Male,47,Rustenburg,South Africa,-25.647991,27.288423,High Value,2022-09-24
4320,Aisha Wilson,Female,37,Toronto,Canada,43.621457,-79.338676,High Value,2023-08-07
4321,Liam Naidoo,Male,64,Durban,South Africa,-29.861824,31.045562,High Value,2021-02-02
4322,Harper Thomas,Female,60,Johannesburg,South Africa,-26.236846,28.016034,Champion,2021-01-21
4323,Jordan Davies,Male,28,Austin,USA,30.301447,-97.772615,At Risk,2021-07-23
4324,Henry Wood,Male,53,Nottingham,UK,52.966180,-1.145099,New Customer,2022-02-18
4325,Oliver Harris,Male,36,Denver,USA,39.713765,-104.950523,Occasional,2022-05-13
4326,Emily Dlamini,Female,46,Chicago,USA,41.918315,-87.583031,At Risk,2021-11-20
4327,Olivia Brown,Female,27,Kimberley,South Africa,-28.725243,24.795689,High Value,2024-07-19
4328,Harper Campbell,Female,49,Canberra,Australia,-35.246280,149.179132,New Customer,2024-01-28
4329,William MacDonald,Male,63,Dallas,USA,32.807125,-96.771046,New Customer,2021-09-28
4330,Mason Robinson,Male,38,Benoni,South Africa,-26.224758,28.334358,Dormant,2024-05-18
4331,William Molefe,Male,18,Durban,South Africa,-29.865403,31.040173,At Risk,2024-03-16
4332,Ravi Phillips,Male,53,Montreal,Canada,45.461966,-73.547771,Champion,2022-12-18
4333,Thabo Thomson,Male,30,Hobart,Australia,-42.914998,147.371314,High Value,2021-01-26
4334,Hannah Davies,Female,45,Sandton,South Africa,-26.142264,28.098019,New Customer,2021-04-26
4335,Amelia Pillay,Female,25,Sydney,Australia,-33.874440,151.251185,Occasional,2022-11-13
4336,George Taylor,Male,64,Darwin,Australia,-12.440181,130.832900,At Risk,2024-12-12
4337,Carter Shabalala,Male,35,San Antonio,USA,29.424545,-98.495999,Loyal,2022-03-10
4338,Benjamin Wood,Male,21,Belfast,UK,54.578408,-5.961838,New Customer,2023-02-15
4339,Mohammed Stewart,Male,39,London,UK,51.543871,-0.095132,At Risk,2024-07-23
4340,Lucas Carter,Male,48,Birmingham,UK,52.487195,-1.852827,New Customer,2021-02-03
4341,Henry Martinez,Male,18,San Jose,USA,37.335262,-121.888479,At Risk,2023-08-05
4342,Ethan Vilakazi,Male,41,Leicester,UK,52.677879,-1.133561,Occasional,2021-02-17
4343,Zanele Thompson,Female,23,Polokwane,South Africa,-23.866958,29.453376,New Customer,2023-08-03
4344,Sophia Majola,Female,28,Philadelphia,USA,39.978561,-75.167455,Loyal,2023-09-13
4345,Ntombifuthi Walker,Female,61,Cairns,Australia,-16.945859,145.813943,Loyal,2021-04-17
4346,Aisha Brown,Female,51,Coventry,UK,52.396899,-1.483553,Loyal,2023-11-26
4347,Lauren Baker,Female,36,Miami,USA,25.722399,-80.212297,Loyal,2024-01-20
4348,Liam MacKenzie,Male,19,Leicester,UK,52.592363,-1.177153,Dormant,2023-06-02
4349,Sophia Moore,Female,35,Adelaide,Australia,-34.944505,138.625857,Occasional,2024-11-18
4350,Ayanda Mitchell,Female,56,Calgary,Canada,51.005316,-114.050255,Loyal,2023-07-11
4351,Henry Thompson,Male,64,Sydney,Australia,-33.860763,151.196240,New Customer,2021-04-17
4352,Zoe Martinez,Female,62,Rustenburg,South Africa,-25.692258,27.247204,Dormant,2021-04-05
4353,Jasmine Dlamini,Female,32,Polokwane,South Africa,-23.874345,29.437366,Occasional,2022-11-21
4354,Nokukhanya Jones,Female,59,Pretoria,South Africa,-25.730302,28.219239,New Customer,2023-02-26
4355,Destiny Evans,Female,48,Calgary,Canada,51.091479,-114.061008,Occasional,2023-11-19
4356,Nora Thompson,Female,44,East London,South Africa,-33.009050,27.872014,Champion,2021-08-14
4357,Ntombifuthi Green,Female,53,Pretoria,South Africa,-25.793715,28.275086,Occasional,2024-05-27
4358,Ravi Adams,Male,48,Belfast,UK,54.583484,-5.959674,At Risk,2023-08-08
4359,Nozipho Miller,Female,18,Nottingham,UK,52.905445,-1.153549,Champion,2021-12-03
4360,Logan Johnson,Male,35,Cape Town,South Africa,-33.920535,18.404673,New Customer,2023-06-28
4361,Hunter Vilakazi,Male,58,San Antonio,USA,29.443766,-98.449901,New Customer,2021-10-07
4362,Benjamin Mokoena,Male,39,Manchester,UK,53.474278,-2.277208,At Risk,2022-02-21
4363,Yusuf Dlamini,Male,34,Phoenix,USA,33.399980,-112.027105,Occasional,2022-01-05
4364,Harry Jones,Male,45,Montreal,Canada,45.524343,-73.603214,New Customer,2024-05-12
4365,Nokukhanya Thomas,Female,36,New York,USA,40.697698,-74.046827,High Value,2021-02-01
4366,Lindiwe Anderson,Female,56,Seattle,USA,47.600960,-122.319677,Occasional,2023-02-07
4367,Themba Lewis,Male,61,San Jose,USA,37.363829,-121.917658,Dormant,2024-09-03
4368,Evelyn Ndlovu,Female,59,Glasgow,UK,55.899998,-4.237837,Occasional,2024-08-15
4369,Kabelo Hlongwane,Male,57,Brisbane,Australia,-27.447363,152.977444,Champion,2024-01-06
4370,Musa Davies,Male,45,Atlanta,USA,33.723643,-84.370540,Occasional,2022-06-08
4371,Amelia Turner,Female,41,East London,South Africa,-32.966724,27.926346,At Risk,2021-11-03
4372,Yusuf Hall,Male,53,Rustenburg,South Africa,-25.688279,27.195488,Dormant,2023-06-21
4373,Emily Jones,Female,29,San Diego,USA,32.748407,-117.193078,Loyal,2022-04-23
4374,Ava Taylor,Female,60,Benoni,South Africa,-26.148422,28.290701,At Risk,2023-06-06
4375,Mason Walker,Male,28,Phoenix,USA,33.436489,-112.066762,Occasional,2023-06-16
4376,Nokukhanya Dlamini,Female,24,Kimberley,South Africa,-28.747301,24.791263,New Customer,2024-08-04
4377,Harry Thomson,Male,25,Toronto,Canada,43.682960,-79.414372,High Value,2021-08-19
4378,Emma Martinez,Female,63,Johannesburg,South Africa,-26.181917,28.072403,Champion,2022-12-14
4379,Tyler Masondo,Male,39,Cardiff,UK,51.507961,-3.222298,Dormant,2022-04-15
4380,Charlotte Perez,Female,60,Gold Coast,Australia,-28.045291,153.351549,Champion,2024-06-06
4381,Neha Mthembu,Female,39,Perth,Australia,-31.952167,115.836471,Occasional,2024-11-10
4382,Nhlanhla MacKenzie,Male,41,Sydney,Australia,-33.874680,151.222734,Occasional,2023-06-25
4383,Luna Davis,Female,32,Darwin,Australia,-12.463429,130.866739,Champion,2023-12-01
4384,Connor Mahlangu,Male,43,Los Angeles,USA,34.061528,-118.287764,Occasional,2024-02-04
4385,Olivia Anderson,Female,61,Benoni,South Africa,-26.233537,28.300952,At Risk,2024-02-27
4386,Ethan Wood,Male,61,Pretoria,South Africa,-25.746326,28.225905,Loyal,2021-11-06
4387,Nobuhle Mkhize,Female,61,Edinburgh,UK,55.981840,-3.162860,Champion,2022-07-09
4388,Alexis Lewis,Female,52,San Jose,USA,37.381138,-121.907520,Loyal,2021-01-11
4389,Owen Martin,Male,35,Adelaide,Australia,-34.909838,138.588878,Dormant,2022-07-16
4390,Phindile Zulu,Female,45,Glasgow,UK,55.902203,-4.278701,New Customer,2021-12-12
4391,Ethan Smith,Male,34,Nelspruit,South Africa,-25.433144,30.951855,At Risk,2022-06-22
4392,Benjamin Reddy,Male,44,Canberra,Australia,-35.286974,149.082887,Dormant,2023-07-26
4393,Isabella Baker,Female,42,Rustenburg,South Africa,-25.690941,27.282308,Loyal,2023-04-17
4394,Kabelo Carter,Male,37,Coventry,UK,52.386964,-1.489435,High Value,2023-04-16
4395,Hannah Scott,Female,35,Ottawa,Canada,45.406552,-75.738608,At Risk,2021-09-16
4396,Emma Govender,Female,30,Polokwane,South Africa,-23.880653,29.464231,Loyal,2024-07-02
4397,Ella Jackson,Female,46,Halifax,Canada,44.631153,-63.563142,At Risk,2023-09-12
4398,Hannah Murphy,Female,43,Nelspruit,South Africa,-25.507001,30.979298,At Risk,2023-02-22
4399,William Hughes,Male,47,East London,South Africa,-33.030818,27.866905,New Customer,2023-08-18
4400,Busisiwe Anderson,Female,39,Newcastle,UK,54.991274,-1.581739,At Risk,2021-06-21
4401,Nobuhle Thomas,Female,62,Calgary,Canada,51.085013,-114.045381,New Customer,2024-02-20
4402,Ethan Walker,Male,20,Seattle,USA,47.648226,-122.324229,Champion,2021-06-20
4403,Lachlan Thompson,Male,40,Manchester,UK,53.493252,-2.256307,Dormant,2022-10-28
4404,Isabella Perez,Female,64,Johannesburg,South Africa,-26.188812,28.003599,At Risk,2023-11-16
4405,Noah Miller,Male,43,Canberra,Australia,-35.299890,149.146604,New Customer,2022-10-07
4406,Tshepo Mitchell,Male,48,Edmonton,Canada,53.551056,-113.469767,At Risk,2022-03-16
4407,Zoe Vilakazi,Female,48,Nottingham,UK,52.982902,-1.206028,Loyal,2022-04-26
4408,Abigail Reddy,Female,55,Johannesburg,South Africa,-26.185638,28.089864,At Risk,2023-04-22
4409,Lauren Roberts,Female,55,San Antonio,USA,29.376681,-98.527557,New Customer,2023-06-10
4410,William Naidoo,Male,54,Kimberley,South Africa,-28.691066,24.745722,Champion,2022-06-20
4411,Charlotte Anderson,Female,19,Nottingham,UK,52.947255,-1.123348,Champion,2024-04-03
4412,Isabella Baker,Female,28,Edmonton,Canada,53.569250,-113.461638,New Customer,2021-12-14
4413,Noah Carter,Male,22,Pretoria,South Africa,-25.785042,28.257092,Occasional,2023-10-17
4414,Liam Lewis,Male,63,Austin,USA,30.245713,-97.707247,Loyal,2021-09-13
4415,Isabella Buthelezi,Female,19,Sheffield,UK,53.386330,-1.509307,Occasional,2023-03-19
4416,Cooper Molefe,Male,61,Sandton,South Africa,-26.074199,28.023710,New Customer,2021-10-15
4417,Vikram Sithole,Male,47,Sandton,South Africa,-26.152765,28.018610,At Risk,2023-09-23
4418,Grace MacKenzie,Female,47,Seattle,USA,47.567458,-122.342442,High Value,2024-12-09
4419,Jack Taylor,Male,22,Kimberley,South Africa,-28.752298,24.738501,Champion,2022-04-11
4420,Nobuhle Robinson,Female,34,Cairns,Australia,-16.953880,145.801279,New Customer,2023-11-04
4421,Hannah Clarke,Female,31,Houston,USA,29.803773,-95.359010,Champion,2022-06-18
4422,Ethan Mthembu,Male,30,Vancouver,Canada,49.266212,-123.104036,High Value,2023-07-02
4423,Logan Anderson,Male,21,Bloemfontein,South Africa,-29.088403,26.205945,New Customer,2023-09-12
4424,Harry Anderson,Male,29,Ottawa,Canada,45.383491,-75.685621,Loyal,2023-07-28
4425,Nandi Evans,Female,58,East London,South Africa,-33.047462,27.929372,Occasional,2024-01-22
4426,Noah Hughes,Male,62,East London,South Africa,-33.060211,27.947855,Dormant,2021-05-24
4427,Ashley Brown,Female,47,San Antonio,USA,29.462572,-98.486758,High Value,2023-03-09
4428,Owen Ndlovu,Male,25,Vancouver,Canada,49.328118,-123.103797,Loyal,2024-08-10
4429,Ethan Thomas,Male,33,Montreal,Canada,45.466785,-73.520436,Occasional,2024-01-05
4430,Olivia Clarke,Female,54,Denver,USA,39.702035,-105.037771,Champion,2023-11-11
4431,Emma Mokoena,Female,44,Leicester,UK,52.634888,-1.168901,Dormant,2022-10-04
4432,Harper Anderson,Female,42,Sheffield,UK,53.394519,-1.501885,New Customer,2024-04-18
4433,Hunter Davis,Male,42,Polokwane,South Africa,-23.944543,29.483717,Champion,2023-09-18
4434,Lindiwe Scott,Female,57,Leicester,UK,52.592614,-1.162746,Loyal,2024-08-21
4435,Lindiwe Robertson,Female,41,Bloemfontein,South Africa,-29.106246,26.150305,Loyal,2023-05-03
4436,Madison Murray,Female,57,Soweto,South Africa,-26.253081,27.877036,New Customer,2021-03-07
4437,Nkosi Nelson,Male,24,Bloemfontein,South Africa,-29.109449,26.164353,New Customer,2023-12-19
4438,Kabelo Evans,Male,65,Denver,USA,39.752382,-104.974140,At Risk,2021-01-04
4439,Elijah Lewis,Male,23,Darwin,Australia,-12.472927,130.888023,At Risk,2023-02-10
4440,Ella Stewart,Female,39,Vancouver,Canada,49.252511,-123.145923,At Risk,2022-07-21
4441,Nobuhle Mahlangu,Female,27,Edmonton,Canada,53.585448,-113.530405,Occasional,2021-01-04
4442,Tshepo Thomson,Male,36,Hamilton,Canada,43.279798,-79.873712,Dormant,2021-11-10
4443,Sophia Baker,Female,18,Rustenburg,South Africa,-25.644789,27.266271,Dormant,2023-08-25
4444,Aria Davies,Female,60,Johannesburg,South Africa,-26.185243,27.999603,Champion,2022-02-01
4445,Nhlanhla Zwane,Male,64,Atlanta,USA,33.715657,-84.347879,At Risk,2023-01-11
4446,Sibongile Shabalala,Female,39,Denver,USA,39.751175,-105.008760,Dormant,2024-01-16
4447,Nokukhanya Roberts,Female,58,New York,USA,40.730948,-74.038748,New Customer,2024-01-09
4448,Victoria MacKenzie,Female,64,Halifax,Canada,44.666691,-63.604412,Loyal,2021-02-06
4449,Caleb MacDonald,Male,50,Quebec City,Canada,46.831322,-71.168647,Loyal,2021-01-01
4450,Neha Anderson,Female,61,Liverpool,UK,53.384158,-3.036207,Loyal,2023-01-04
4451,Karabo Wood,Male,30,Kimberley,South Africa,-28.716024,24.720187,Loyal,2022-02-26
4452,Ntombifuthi Dlamini,Female,65,Cape Town,South Africa,-33.914371,18.435113,Champion,2023-03-25
4453,Jackson Thomas,Male,21,Leeds,UK,53.758106,-1.587407,Occasional,2021-12-11
4454,Yusuf Anderson,Male,23,Coventry,UK,52.370755,-1.552476,High Value,2022-12-07
4455,Lucas Carter,Male,49,Port Elizabeth,South Africa,-33.962459,25.554065,At Risk,2024-04-20
4456,George Walker,Male,49,Melbourne,Australia,-37.843395,144.982836,Dormant,2023-09-06
4457,Jack Govender,Male,60,Brisbane,Australia,-27.506017,153.038426,At Risk,2022-01-18
4458,Jack Mokoena,Male,28,Montreal,Canada,45.454861,-73.549739,Champion,2023-06-05
4459,Jordan Johnson,Male,50,East London,South Africa,-32.996847,27.899405,Occasional,2023-05-12
4460,Samuel MacKenzie,Male,33,Pretoria,South Africa,-25.785443,28.209682,High Value,2022-11-03
4461,Ethan Mnguni,Male,20,Leeds,UK,53.840551,-1.544550,Loyal,2023-08-20
4462,Brittany Scott,Female,27,Manchester,UK,53.475430,-2.198131,At Risk,2021-06-10
4463,Carter Smith,Male,56,Chicago,USA,41.839984,-87.594094,Dormant,2024-10-22
4464,Ntombifuthi Stewart,Female,27,Bristol,UK,51.488722,-2.543468,At Risk,2023-06-06
4465,William Adams,Male,43,Soweto,South Africa,-26.295244,27.812448,High Value,2024-02-05
4466,Hannah Price,Female,30,San Jose,USA,37.326711,-121.903555,High Value,2023-10-03
4467,Thabo Mitchell,Male,38,Leicester,UK,52.686375,-1.146193,New Customer,2023-08-25
4468,Ravi Davies,Male,27,Calgary,Canada,51.092216,-114.048790,Loyal,2023-12-09
4469,Carter White,Male,28,Port Elizabeth,South Africa,-33.978101,25.631129,Loyal,2022-11-14
4470,George Robinson,Male,60,Kimberley,South Africa,-28.752203,24.779692,At Risk,2023-04-08
4471,Benjamin Roberts,Male,57,Bloemfontein,South Africa,-29.111694,26.193090,Loyal,2021-02-20
4472,Harper Pillay,Female,64,Los Angeles,USA,34.052732,-118.253364,New Customer,2022-04-01
4473,Busisiwe Stewart,Female,48,Johannesburg,South Africa,-26.242833,28.047087,High Value,2022-08-20
4474,Grace Sithole,Female,61,Toronto,Canada,43.650898,-79.360229,At Risk,2023-07-22
4475,Anisha Smith,Female,25,Bristol,UK,51.471921,-2.615543,Occasional,2023-05-26
4476,Aiden Roberts,Male,65,Kimberley,South Africa,-28.679502,24.777078,At Risk,2023-06-12
4477,Mandla Taylor,Male,24,Brisbane,Australia,-27.468918,152.987046,High Value,2023-04-07
4478,Nokukhanya Kunene,Female,23,Cardiff,UK,51.498205,-3.179853,At Risk,2021-02-13
4479,Henry Jones,Male,44,Seattle,USA,47.608211,-122.359914,Loyal,2021-01-09
4480,Nhlanhla Roberts,Male,63,Liverpool,UK,53.369939,-2.953747,Loyal,2024-01-10
4481,Ethan Robertson,Male,48,Rustenburg,South Africa,-25.681604,27.288976,New Customer,2021-05-19
4482,Lungelo Miller,Male,44,Bristol,UK,51.471008,-2.620758,At Risk,2022-03-16
4483,Ethan Brown,Male,56,Pietermaritzburg,South Africa,-29.580750,30.383972,Dormant,2023-01-11
4484,Brandon Martin,Male,20,Denver,USA,39.700291,-104.961378,New Customer,2023-04-20
4485,Ella Mnguni,Female,25,Nottingham,UK,52.915711,-1.179621,High Value,2024-01-26
4486,Liam Moore,Male,31,Phoenix,USA,33.446673,-112.052097,High Value,2022-02-08
4487,James Stewart,Male,22,Bristol,UK,51.418330,-2.565849,Occasional,2024-08-28
4488,William Hlongwane,Male,52,Bloemfontein,South Africa,-29.069524,26.159180,At Risk,2024-08-04
4489,Jayden Murphy,Male,63,Bristol,UK,51.471236,-2.558359,Loyal,2021-03-25
4490,Tyler Garcia,Male,40,Cardiff,UK,51.474549,-3.218306,Occasional,2021-01-09
4491,Samuel Majola,Male,42,Sheffield,UK,53.373630,-1.463217,At Risk,2023-08-20
